time,X,Y,Z,dE,dN,dU,d3,n_sat
2004-05-04 08:41:40,101875619815.99458,-124886144031.32674,-46807768914.38168,-29184632698.272015,-158503743349.1513,-46814622826.99253,167829640861.9772,4
2004-05-04 08:41:50,-22721651572.440277,26745647565.189053,-7384866167.895983,5665026582.515404,34633983437.267876,-7391720080.506831,35864228148.143936,4
2004-05-04 08:42:00,-6516904581.191669,4262899095.2013016,28842673165.670177,-971969990.5636555,7726399370.613841,28835819253.05933,29868820614.344406,4
2004-05-04 08:42:10,-3975875890.9327326,4791383424.859094,-1814264655.1554184,1076308231.503498,6132448676.138536,-1821118567.766267,6487051642.505903,4
2004-05-04 08:42:20,1935776218.2014842,-4039719817.791731,12361938951.495731,-1824348755.1849647,-4091161458.611533,12355085038.884882,13142068968.737396,4
2004-05-04 08:42:30,5248375581.490392,-7225218538.103025,7780194110.51226,-2106358942.8914065,-8678228810.721893,7773340197.901412,11839477231.696175,4
2004-05-04 08:42:40,-2573108777.203727,5652047770.765665,-4878450145.350885,2640553908.0993943,5620946814.044724,-4885304057.961734,7901503892.717886,4
2004-05-04 08:42:50,-9122813208.831215,8092182030.664796,14960653093.255936,258245132.39017484,12191904753.736095,14953799180.645086,19295733777.38296,4
2004-05-04 08:43:00,5796930092.458224,-7160958782.427744,6422004214.703495,-1702147221.4164047,-9054598644.694836,6415150302.092647,11226629733.732405,4
2004-05-04 08:43:10,-25583565811.312115,24694273760.45495,44341016457.773766,2248537028.258485,35486208010.40572,44334162545.16292,56831723942.7607,4
2004-05-04 08:43:20,14941768711.325836,-11480137377.272411,-41093462900.65114,929002024.0759577,-18819865192.375027,-41100316813.261986,45213785649.62695,4
2004-05-04 08:43:30,1967934799.9841425,1338147687.8497038,-275586586.09967804,2294278301.3719225,-632924299.072899,-282440498.71052694,2396680773.0306525,4
2004-05-04 08:43:40,-73732246584.19502,37776265647.877594,-20562881723.74357,-18964703191.80022,80646283423.0715,-20569735636.354416,85361566417.5451,4
2004-05-04 08:43:50,412183360030.8823,-299138035550.5991,-1177437429137.9314,38997036492.9291,-507797137677.78174,-1177444283050.5422,1282869339245.967,4
2004-05-04 08:44:00,-221427966.03568554,1157648110.3089066,-7644063160.673874,738896873.1618664,918422867.5876288,-7650917073.284722,7741188617.72247,4
2004-05-04 08:44:10,-3993185777.284527,2780540509.9906693,18800676743.93067,-467113926.34428436,4843403718.386269,18793822831.319824,19413514149.02776,4
2004-05-04 08:44:20,-27063270131.600258,-3852441004.6308594,-57853784525.139984,-20461613803.707737,18126671785.49489,-57860638437.75083,63993025791.05998,4
2004-05-04 08:44:30,27197370402.82646,-9322118669.883495,-78545011420.19241,10510164068.433094,-26760781477.157505,-78551865332.80327,83648063463.9943,4
2004-05-04 08:44:40,-6859934083.548791,3174210050.5145264,12576784294.872227,-2023671985.8590472,7282737349.926843,12569930382.261377,14667537674.37697,4
2004-05-04 08:44:50,-1864781627.5277448,7270572407.098308,12947254621.568714,4332546493.495494,6129386033.9603815,12940400708.957865,14959756106.96932,4
2004-05-04 08:45:00,-4901833262.28001,3831058130.173912,24960737757.25823,-255091581.81899825,6216092338.476812,24953883844.64738,25717721411.659676,4
2004-05-04 08:45:10,-2617125336.2191772,-9053913530.221832,-181695105745.1516,-8593527347.31147,-3869187726.1204443,-181701959657.76245,181946204877.70578,4
2004-05-04 08:45:20,7776199453.576023,-509995056.40521884,4253300225.3445835,4647508736.626612,-6255546143.719571,4246446312.733734,8874880354.131845,4
2004-05-04 08:45:30,-74430444552.75206,70571161508.27377,141674569182.51443,5572032343.554391,102416475984.58997,141667715269.9036,174899753136.85892,4
2004-05-04 08:45:40,-5946997592.5716095,3797472141.422389,25156350277.494995,-957538334.8490504,6990730999.47421,25149496364.884148,26120573634.149693,4
2004-05-04 08:45:50,-139055728299.89505,132614915773.59343,322731908182.97284,10996081437.34299,191839260744.19293,322725054270.362,375599090019.7486,4
2004-05-04 08:46:00,-3009872782.5569706,-3062618353.95008,522413880.2555847,-4282655546.1382627,310076893.3636811,515559967.6447362,4324706728.427343,4
2004-05-04 08:46:10,7489087731.262232,307113416.3323536,-12875973007.616829,5084189642.873642,-5507609526.465948,-12882826920.227678,14904696457.06564,4
2004-05-04 08:46:20,-18470970996.209328,5328099545.319225,26969446435.20126,-7901843237.836315,17524930517.184704,26962592522.590412,33114101402.978455,4
2004-05-04 08:46:30,-16577547658.111626,16899587466.98127,71560655759.02255,2141535044.833323,23575958308.363945,71553801846.4117,75368153361.89095,4
2004-05-04 08:46:40,1072822547.5824585,-21651526028.341034,-392624398008.03955,-15802960262.573683,-14839129981.13142,-392631251920.6504,393229237616.4756,5
2004-05-04 08:46:50,10782908238.080294,-3099757669.241581,9838187535.052887,4621337925.376112,-10223730009.70898,9831333622.442038,14917658674.460375,4
2004-05-04 08:47:00,-2722228788.119997,-3628458511.302718,-7266405577.760818,-4527531558.050304,-275542342.99947834,-7273259490.371666,8571742483.661567,4
2004-05-04 08:47:10,17781491050.6572,-9576478390.947792,-13318949363.984238,4218564954.364524,-19750841147.157623,-13325803276.595087,24196467702.14528,4
2004-05-04 08:47:20,28510927796.51572,-28123992436.606224,-97339207999.68767,-2965726838.440062,-39937892481.93945,-97346061912.29852,105261990107.59894,4
2004-05-04 08:47:30,-10882544024.409632,11340468528.093662,16895209299.382622,1593745587.7135677,15636386753.47219,16888355386.771772,23070612548.704037,4
2004-05-04 08:47:40,-6611614476.119832,6071529748.001302,9905095537.90592,344826742.54419434,8969846661.865686,9898241625.29507,13362344176.546293,4
2004-05-04 08:47:50,1668185233.8931293,109798212.7159729,-33593346365.735992,1164186902.1526067,-1200009535.0327122,-33600200278.34684,33641771843.533035,4
2004-05-04 08:48:00,-13609638737.318668,31859370144.342464,15783038229.134218,15462553148.48746,31002536106.927498,15776184316.523369,38067516159.05693,4
2004-05-04 08:48:10,-2051489867.8981934,5039269680.180449,2714053903.774826,2511436004.180074,4826647222.118706,2707199991.163977,6077233416.780734,4
2004-05-04 08:48:20,-5427850800.603375,6467606560.482983,7681077487.19372,1413240282.7641087,8324350118.1626005,7674223574.582871,11409897478.034779,4
2004-05-04 08:48:30,2925071928.577558,-5724249740.3416195,-19335680727.074127,-2467244362.8314924,-5935892414.659931,-19342534639.684975,20382731902.07226,4
2004-05-04 08:48:40,-572163644.3526926,1609286492.1765032,2883619165.75264,855895403.8035961,1478158597.9534404,2876765253.141791,3345637174.685826,4
2004-05-04 08:48:50,-185932501.45726204,-492616599.1943617,-3022637863.244171,-495576601.31322044,-177345712.11109126,-3029491775.85502,3074876922.6339054,4
2004-05-04 08:49:00,10264441432.736517,-5405243595.226702,-6569439283.688147,2528852731.4733458,-11321718578.16339,-6576293196.298995,13335068050.231266,4
2004-05-04 08:49:10,-322104673465.51227,93627133886.15213,-46080348061.376114,-137255297273.86299,306069257561.90466,-46087201973.98695,338587414473.7561,4
2004-05-04 08:49:20,-1775509690860.381,718202120029.4893,-764274956087.5208,-602579062335.0571,1818006376483.7874,-764281810000.1316,2062128850580.7256,4
2004-05-04 08:49:30,-1945324863.7440362,2921931780.9264345,-3361903630.9757166,966830447.7660148,3374550647.224574,-3368757543.5865655,4865272918.643168,4
2004-05-04 08:49:40,492994060.63953114,-216829862.87057018,5372332654.355191,154243174.88353178,-516069580.64754784,5365478741.744343,5392446652.232949,4
2004-05-04 08:49:50,4731031254.444251,-3701327197.0747337,2411637125.162405,243722922.57563654,-6001930889.767663,2404783212.551556,6470359925.684648,4
2004-05-04 08:50:00,-20991193523.606956,7053980527.931515,23950527087.601036,-8218877096.007129,20562968747.115093,23943673174.99019,32614185709.976685,4
2004-05-04 08:50:10,-5882823230.610939,10869273495.295246,33911468606.64039,4472557702.54397,11521575265.398571,33904614694.02954,36087024905.7668,4
2004-05-04 08:50:20,-68483853837.725845,54998432639.895035,170802463654.6305,-2442948819.5689974,87800323874.85706,170795609742.01965,192057296603.41757,4
2004-05-04 08:50:30,-15980926103.324333,14446543074.837843,35138987988.29813,658752292.1456683,21532740410.58722,35132134075.68728,41211160004.10824,4
2004-05-04 08:50:40,-283810980986.2289,230756058710.87878,639541995357.4934,-7967236775.978843,365695982442.43884,639535141444.8826,736751128658.3218,4
2004-05-04 08:50:50,-33107338279.284866,33745885461.144352,-23758510959.178825,4273196565.479029,47081016343.803215,-23765364871.789673,52911954002.30445,4
2004-05-04 08:51:00,16819259774.34454,-16232365619.916164,-65857486275.5226,-1476202258.6209452,-23328039803.056442,-65864340188.133446,69889111616.75697,4
2004-05-04 08:51:10,405771343.0470662,-563064372.3625937,1507397481.83725,-166064875.38784394,-673831714.7569308,1500543569.2264013,1653256702.9341068,4
2004-05-04 08:51:20,-140271145988.23874,69830270151.31651,-34200125621.930088,-37631365359.79886,152105642936.81006,-34206979534.54093,160381930780.6822,4
2004-05-04 08:52:30,17161910125.522102,-11091287435.839836,-73188828534.7688,2663073683.127191,-20259735900.89604,-73195682447.37965,75994452357.74426,4
2004-05-04 08:52:40,-46696371755.043106,-57791224490.00926,-51205948038.75288,-74276143446.98978,-1844493491.2555237,-51212801951.363716,90239119705.96062,4
2004-05-04 08:52:50,22588296071.487198,-15323515069.869568,-102164806498.81976,2952383794.466451,-27135324227.7441,-102171660411.43062,105754860797.23865,4
2004-05-04 08:53:00,-61754886746.98964,-76800014403.56383,-68987548973.39577,-98512357493.45776,-2680493750.8971405,-68994402886.00662,120300030154.87578,4
2004-05-04 08:53:10,29235782953.84787,-18216763009.48558,-127436211967.76219,5052755780.523466,-34074229257.461426,-127443065880.37305,132016356870.86945,4
2004-05-04 08:53:50,201781711.7162418,-46614608.01093641,-899759265.3038679,95351986.03904432,-183940549.95490777,-906613177.9147167,929985796.4119269,4
2004-05-04 08:54:00,202107369.3205288,-44684755.149180405,-901520190.2100849,97033383.73878583,-182938907.94372725,-908374102.8209337,931678931.9691511,4
2004-05-04 08:54:10,202424062.55343616,-42760047.12858175,-903220625.4755183,98705055.81392616,-181933767.13691354,-910074538.0863671,933315728.219006,4
2004-05-04 08:54:20,202706654.93803966,-40835899.22042216,-904749266.6268499,100354217.171128,-180903005.0662964,-911603179.2376987,934781911.7539268,4
2004-05-04 08:54:30,203029226.71803075,-38929536.15666826,-906435676.8291136,102015717.83101803,-179914223.8765093,-913289589.4399624,936415617.5636327,4
2004-05-04 08:54:40,203706097.79968864,-37103403.20776908,-909677910.935582,103845531.62465926,-179247367.45355135,-916531823.5464308,939651050.5239604,4
2004-05-04 08:54:50,203807854.15745297,-35170962.027346544,-910344654.8749117,105383901.68754888,-178073442.06335685,-917198567.4857605,940249503.9621737,4
2004-05-04 08:55:00,204191742.15028214,-33304469.910755966,-912247648.4152677,107054730.44916396,-177157202.9779141,-919101561.0261165,942121578.8629115,4
2004-05-04 08:55:10,204835705.21583217,-31493049.40322084,-915290195.3787804,108852022.28879774,-176474799.33775878,-922144107.9896291,945167643.0441597,4
2004-05-04 08:55:20,204810747.44782883,-29578641.91918928,-915339318.1694964,110294590.25098416,-175215999.67952356,-922193230.7803452,945148611.6370369,4
2004-05-04 08:55:30,205322802.37908033,-27766041.001049515,-917761552.423059,112007356.98742989,-174432320.8884458,-924615465.0339078,947568488.6960461,4
2004-05-04 08:55:40,205571032.43823397,-25925000.724259146,-918993687.8694715,113570939.14113936,-173429196.61317724,-925847600.4803203,948772798.8145841,4
2004-05-04 08:55:50,205897743.2343348,-24109975.466944937,-920559828.6332598,115165523.12297606,-172502720.19477952,-927413741.2441086,950324435.9897211,4
2004-05-04 08:56:00,206217409.0033297,-22308668.815369,-922079856.0198971,116745091.4649258,-171579759.89769787,-928933768.6307459,951833481.7026693,4
2004-05-04 08:56:10,206451601.25459105,-20512524.176068686,-923205074.2407315,118265373.2885737,-170595013.86316714,-930058986.8515803,952942325.7980767,4
2004-05-04 08:56:20,206737455.54518843,-18739407.323636655,-924547067.7956609,119801565.17799045,-169664545.9557563,-931400980.4065096,954277873.3029895,4
2004-05-04 08:56:30,207301294.0156203,-17011845.94512627,-927114728.5907933,121483069.25479406,-168975397.07710057,-933968641.201642,956874204.7317246,4
2004-05-04 08:56:40,207755170.28965375,-15287021.026644574,-929180725.9757546,123091275.999594,-168204231.89536196,-936034638.5866034,958960359.1852325,4
2004-05-04 08:56:50,207680397.36126664,-13532350.038549596,-928880107.1459363,124379868.11987792,-167010920.69754976,-935734019.756785,958624616.2893758,4
2004-05-04 08:57:00,208133796.87198716,-11843567.245601276,-930922078.1109551,125960302.90869588,-166262733.34375802,-937775990.7218039,960694073.6686413,4
2004-05-04 08:57:10,208753370.54758978,-10182993.11619087,-933695010.1001692,127626858.84517413,-165659434.6703334,-940548922.711018,963516444.8035315,4
2004-05-04 08:57:20,208900139.24870077,-8508064.643632678,-934351793.6109713,128998160.92496711,-164686574.43074736,-941205706.2218201,964173415.2860019,4
2004-05-04 08:57:30,209208248.2589816,-6864559.569111623,-935719306.415339,130450004.16918397,-163857001.47650254,-942573219.0261878,965562319.9700786,4
2004-05-04 08:57:40,209818975.65516883,-5255904.096675996,-938427987.1623839,132071270.47671326,-163280585.01115727,-945281899.7732327,968329096.932345,4
2004-05-04 08:57:50,209865699.77019718,-3641843.6620777682,-938616441.7165112,133331403.11900796,-162270911.8198305,-945470354.32736,968516031.2521555,4
2004-05-04 08:58:00,210060285.09352013,-2058316.5351342654,-939457744.4463468,134664026.00095886,-161393678.74685642,-946311657.0571955,969375093.408411,4
2004-05-04 08:58:10,210458873.19326943,-503795.8589599836,-941202995.8477103,136106660.1859969,-160690675.46516085,-948056908.458559,971163435.1665206,4
2004-05-04 08:58:20,210870900.15848583,1028957.0355496374,-943003784.7121109,137541410.95887682,-160012009.2177215,-949857697.3229597,973011370.9438992,4
2004-05-04 08:58:30,211243640.79980108,2540383.861738923,-944626068.3741404,138934469.7262147,-159317218.66845083,-951479980.9849892,974678879.0455812,4
2004-05-04 08:58:40,211441021.5097632,4029323.8708872846,-945463780.9171829,140196829.8928837,-158503370.82940757,-952317693.5280317,975544698.6595997,4
2004-05-04 08:58:50,211790683.0235863,5493076.478042225,-946978374.1578325,141538615.90422988,-157821868.68784264,-953832286.7686813,977106418.6211139,4
2004-05-04 08:59:00,211885302.23673478,6929999.148069821,-947354941.158016,142694791.15657663,-156963405.90996757,-954208853.7688648,977503887.884323,4
2004-05-04 08:59:10,212231557.8143087,8343047.294988575,-948852680.1613303,143995735.9274476,-156312145.0608026,-955706592.7721791,979052271.3966832,4
2004-05-04 08:59:20,212588510.52510422,9731201.30538603,-950398552.8646824,145284639.51847005,-155685156.76156875,-957252465.4755312,980651710.4328474,4
2004-05-04 08:59:30,212953496.02055365,11094129.054137819,-951981477.1202106,146559523.4095038,-155080625.93142954,-958835389.7310594,982290689.6850939,4
2004-05-04 08:59:40,213297019.292485,12430452.897838444,-953470754.4614441,147800236.71575725,-154476970.28017887,-960324667.0722929,983835103.3113666,4
2004-05-04 08:59:50,213382499.13717064,13729818.819341114,-953812942.9241863,148845678.44225255,-153700626.15653753,-960666855.5350351,984205123.8412744,4
2004-05-04 09:00:00,214021742.8364154,15025068.426020723,-956626847.1101002,150246604.63334233,-153348902.03489307,-963480759.7209489,987109468.2514255,4
2004-05-04 09:00:10,214138785.1787333,16269085.15720271,-957117820.9028608,151270311.7310061,-152632452.2351522,-963971733.5137095,987633978.6074283,4
2004-05-04 09:00:20,214608503.57638454,17503300.74696424,-959186020.0406268,152514945.85954425,-152191080.0779192,-966039932.6514755,989775775.1344953,4
2004-05-04 09:00:30,214704648.44031084,18687144.003890887,-959595127.8096204,153479268.93020996,-151497675.64527404,-966449040.4204692,990217743.4518723,4
2004-05-04 09:00:40,215145025.13646564,19863437.099712085,-961545411.78204,154660765.69004354,-151071456.81850117,-968399324.3928888,992239784.0208274,4
2004-05-04 09:00:50,215297382.94082248,20990758.008393463,-962219576.7168373,155618423.99830922,-150457489.4770991,-969073489.3276861,992954166.991209,4
2004-05-04 09:01:00,215780902.54491627,22112957.73542576,-964378338.460732,156786642.58136743,-150099175.68013912,-971232251.0715808,995190383.4711049,4
2004-05-04 09:01:10,215855145.0073194,23173008.302109245,-964721838.8604318,157642454.5740411,-149469251.09707728,-971575751.4712806,995565990.457003,4
2004-05-04 09:01:20,216274739.6938619,24230883.49805305,-966614817.3543059,158720261.28505978,-149103885.0821677,-973468729.9651546,997529677.808618,4
2004-05-04 09:01:30,216656120.1583258,25255661.36671029,-968348071.6539999,159748100.8846518,-148730834.82245076,-975201984.2648487,999329388.6788951,4
2004-05-04 09:04:00,249596653.43301892,-51360244.384961665,-995043571.0510714,122701189.77723095,-223447647.6825367,-1001897483.6619202,1033819617.2426285,4
2004-05-04 09:04:10,251045221.07205144,-55249369.34352094,-995331964.2267367,120675875.14040135,-227070042.16270927,-1002185876.8375854,1034649700.4403937,4
2004-05-04 09:04:20,252755136.3317864,-59238944.394485146,-996631566.8408635,118743270.41885236,-230956629.1324035,-1003485479.4517123,1036544276.0829853,4
2004-05-04 09:04:30,254245061.71421397,-63214317.593945965,-997035079.7770349,116679020.31049435,-234666392.09118363,-1003888992.3878837,1037533333.6309104,4
2004-05-04 09:04:40,255895226.0053947,-67269699.86803104,-998043963.9295536,114657577.01845932,-238550067.4887855,-1004897876.5404024,1039169012.6933433,4
2004-05-04 09:04:50,257598902.63169318,-71380555.43676172,-999233957.5656114,112628519.38753647,-242510442.80993295,-1006087870.1764601,1041013592.9792196,4
2004-05-04 09:05:00,259005525.21173233,-75442754.71115409,-999246851.3307778,110444162.55030137,-246212960.22855157,-1006100763.9416265,1041660924.6918443,4
2004-05-04 09:05:10,260776005.18489885,-79651714.43174481,-1000644970.9759914,108383614.27392948,-250287770.90705916,-1007498883.5868402,1043764809.0146716,4
2004-05-04 09:05:20,262313086.45171994,-83825439.7202261,-1001120959.8649724,106198763.26981294,-254161919.5482875,-1007974872.4758211,1044935310.060463,4
2004-05-04 09:05:30,263755509.00481018,-88001113.20061167,-1001218084.7800672,103951126.20704746,-257965202.271218,-1008071997.390916,1045734686.3073132,4
2004-05-04 09:05:40,265244256.32374093,-92224575.16992618,-1001476973.7709322,101697075.72017412,-261834731.44005698,-1008330886.381781,1046723888.2483717,4
2004-05-04 09:05:50,266818285.95358136,-96511657.9776199,-1002042267.9068507,99449777.10759144,-265810444.8630193,-1008896180.5176995,1048053888.7997259,4
2004-05-04 09:06:00,268396093.7334519,-100833874.38555536,-1002604447.9954449,97178154.32158701,-269811789.88505274,-1009458360.6062937,1049403724.7105006,4
2004-05-04 09:06:10,270061357.99991757,-105224238.97340547,-1003475981.6799238,94911241.69850263,-273923907.7640436,-1010329894.2907726,1051098923.1956617,4
2004-05-04 09:06:20,271912982.2989512,-109726361.4329355,-1005019593.8497964,92679860.30586746,-278250402.4498116,-1011873506.4606452,1053518313.1045984,4
2004-05-04 09:06:30,-6049395448.328425,1303550498.9253273,20821125009.196754,-2924157948.7889132,5453676096.79641,20814271096.585907,21714676234.29844,5
2004-05-04 09:06:40,254930197.5203495,6177380338.393204,9728319979.598797,4872300251.535238,3806260337.6171036,9721466066.987947,11521016881.787195,5
2004-05-04 09:06:50,1473417138.2846909,43655042811.12475,86137951400.74878,34218444527.805458,27148576224.45953,86131097488.13792,96573873751.80157,5
2004-05-04 09:07:00,-13415450664.905205,5832251229.70269,41008693296.14859,-4243705107.2069135,13999241909.503746,41001839383.53774,43533190095.73232,5
2004-05-04 09:07:10,1466767750.7103271,10194708284.174847,18403619515.08654,8718197689.43843,5484517462.258403,18396765602.475693,21083829997.85333,5
2004-05-04 09:07:20,101322728669.83678,241274030862.1396,-127334476941.33716,249462235382.4046,79045203765.88715,-127341330853.94803,291024682224.7754,5
2004-05-04 09:07:30,-854754627.9801064,6826453506.941186,9817515187.831326,4648238872.810371,5072156418.912407,9810661275.220476,11982569424.532053,5
2004-05-04 09:07:40,4105359426.9227295,-9577371914.392324,-35399320824.20508,-4638865700.741999,-9330548484.373463,-35406174736.815926,36907660715.665886,5
2004-05-04 09:07:50,55156608532.45582,3459262588.310501,-88738507940.27843,38355838331.459595,-39787720046.67784,-88745361852.88928,104546507598.39915,5
2004-05-04 09:08:00,25858518079.849976,241209190746.51648,546784218845.6457,200541726140.25726,136505059836.88199,546777364933.03485,598177316593.9159,5
2004-05-04 09:08:10,1205025009.2955036,6074128491.594819,12604436328.517328,5408912360.831177,3015445226.869777,12597582415.906479,14037390269.168985,5
2004-05-04 09:08:20,-25798836795.370804,141105576878.466,399826084212.0633,90811636696.52628,111038939346.72801,399819230299.45245,424772664289.9644,5
2004-05-04 09:08:30,-10810823928.364597,-16942460382.107975,-18312806815.26464,-19910694681.468384,-2734466798.306015,-18319660727.87549,27194172915.427208,5
2004-05-04 09:08:40,349187460548.30896,-376646447451.4745,-1030884618603.4819,-60858986006.34302,-509990773390.2696,-1030891472516.0928,1151751550130.2021,5
2004-05-04 09:08:50,16007246820.669483,-13527449384.381168,-35730773794.342285,59011719.1877286,-20957585222.066166,-35737627706.95313,41429480986.90052,5
2004-05-04 09:09:00,-12247571958.009014,11190560945.70596,26756648975.881115,595518976.879359,16579422901.34054,26749795063.270267,31476712701.93692,5
2004-05-04 09:09:10,-146781037.0457486,439791669.74874586,1463252854.6704826,240249989.49116006,396655372.7522142,1456398942.059634,1528448043.1523087,5
2004-05-04 09:09:20,-760856636.8070029,2338310874.1680293,7851779629.973915,1289195024.425563,2094058779.5643477,7844925717.363067,8221311665.070153,5
2004-05-04 09:09:30,-955617776.3975654,2986762219.597857,10137288696.564857,1657170229.4160907,2662403127.1183176,10130434783.954008,10604730665.721674,5
2004-05-04 09:09:40,-1072265321.2359933,3409310014.3435683,11697854756.934084,1903599421.8960268,3024930287.004282,11691000844.323235,12225113281.366568,5
2004-05-04 09:09:50,-1155461036.6870039,3739328110.638885,12971855845.049524,2101186908.620282,3302045165.785236,12965001932.438675,13542886096.02774,5
2004-05-04 09:10:00,-1213715598.7798803,4000250780.8430157,14031752526.224422,2262277452.9266577,3515408870.210712,14024898613.613573,14634677308.397217,5
2004-05-04 09:10:10,-1255427412.5140743,4216754044.1151586,14957704436.187628,2400234705.687335,3687401122.429262,14950850523.576778,15584799808.095533,5
2004-05-04 09:10:20,-1284517541.144817,4399970864.254962,15784959797.471218,2521002402.242695,3828219453.035071,15778105884.860369,16430439513.493696,5
2004-05-04 09:10:30,-1303087989.3215885,4555496815.407029,16530307321.642948,2627482958.999447,3943089266.563315,16523453409.032099,17189419193.921993,5
2004-05-04 09:10:40,-1315230400.8496795,4696448976.558535,17238930525.891823,2727021488.552475,4043622997.3476562,17232076613.280975,17908992086.37077,5
2004-05-04 09:10:50,-1318271624.5174706,4812331630.738912,17870455454.87244,2813351665.981362,4120986677.756381,17863601542.261593,18547391699.519814,5
2004-05-04 09:11:00,-1317401696.8500025,4921051351.465768,18489310956.618187,2896756753.1875906,4190731397.1062617,18482457044.00734,19171714782.80977,5
2004-05-04 09:11:10,-1311814388.721023,5019223166.7382145,19082059649.162365,2975179605.0123644,4250050699.51016,19075205736.551517,19768108116.920452,5
2004-05-04 09:11:20,-1297901010.3934004,5092093049.579338,19590878761.724987,3039715031.1802983,4286640051.6647124,19584024849.11414,20276813844.735065,5
2004-05-04 09:11:30,-1282961330.932046,5167309296.315238,20120250961.57594,3106702967.2757773,4323966908.123727,20113397048.96509,20806177784.464565,5
2004-05-04 09:11:40,-1261942938.3280947,5224324237.794817,20589825695.185986,3163758575.86238,4344874655.692177,20582971782.575138,21273129330.267876,5
2004-05-04 09:11:50,-1239078775.5077088,5279806331.87457,21063770640.126797,3220841525.478645,4363383290.65153,21056916727.51595,21744118191.89101,5
2004-05-04 09:12:00,-1212830180.7003047,5327044424.378041,21515012551.760902,3273834531.1170883,4373974204.971536,21508158639.150055,22191226440.41415,5
2004-05-04 09:12:10,-1182113800.9617567,5360517724.199535,21919993111.360336,3319232473.8596287,4372246611.290323,21913139198.74949,22590252636.684597,5
2004-05-04 09:12:20,-1149627174.4697757,5391680752.4975195,22324261497.191196,3364016470.357946,4367673987.189312,22317407584.58035,22988254917.837807,5
2004-05-04 09:12:30,-1115087195.9856713,5419086635.037138,22721592338.50648,3407267379.2725534,4359103608.5793495,22714738425.895634,23378849351.947243,5
2004-05-04 09:12:40,-1076900294.1246355,5434423560.1705885,23076283355.72541,3443683814.326898,4339938431.715409,23069429443.114563,23725357713.530445,5
2004-05-04 09:12:50,-723158361.4558227,5589714876.349819,24202734885.15677,3791097450.630555,4170963542.6957235,24195880972.54592,24843711735.412727,4
2004-05-04 09:13:00,-678044033.038811,5587851065.090687,24505767629.58037,3818893598.9071727,4135380533.240198,24498913716.969524,25137265041.8854,4
2004-05-04 09:14:40,-471722959.24588627,465640622.097953,1740059726.620431,49511791.4206209,660992961.7127622,1733205814.0095823,1855630757.0850692,4
2004-05-04 09:14:50,-482327137.2049097,459361190.08754,1736616367.1338458,37859687.70870273,665006480.8228128,1729762454.5229971,1853576306.6480877,4
2004-05-04 09:15:00,-52734160152.27327,37286317958.09461,93763986712.55838,-5739536805.615244,64328971861.45378,93757132799.94753,113848842130.08809,5
2004-05-04 09:15:10,9950304678.116722,-6726036473.361828,-16091894452.950603,1319004529.2454386,-11937708070.85091,-16098748365.561453,20085276843.26747,5
2004-05-04 09:15:20,-3524808193.1191325,453630523.5612173,-6478158877.33382,-1936837017.6893718,2979589972.0422916,-6485012789.944669,7394909392.300407,5
2004-05-04 09:15:30,-6739758079.379915,4937893518.0022335,22744413590.80056,-601962412.4876766,8333338860.706099,22737559678.189713,24224027646.79402,5
2004-05-04 09:15:40,-3497304033.432998,26467474240.062195,4077348075.890011,17902875167.363373,19805363113.256546,4070494163.279161,27006189476.47796,5
2004-05-04 09:15:50,7748636382.24314,19904890508.748936,-38592567975.07088,20185292518.55172,6986265949.320629,-38599421887.681725,44115409054.403885,6
2004-05-04 09:16:00,-5654156743.776662,-1505324499.7559834,9473561759.573772,-4808491566.3380995,3333468746.189708,9466707846.962923,11128888645.552961,6
2004-05-04 09:16:10,-3372948519.1368713,2739129610.991602,15942834454.807238,-96998406.13710354,4343980430.330734,15935980542.196388,16517719289.028719,6
2004-05-04 09:16:20,-508486399.3468647,-506554542.79463863,9254817886.583887,-715084922.3720115,59406015.024174035,9247963973.973038,9275759439.783247,5
2004-05-04 09:16:30,-183514761736.5208,63403321808.982,224017639944.02734,-70533380320.6052,180894067337.9297,224010786031.4165,296443002271.80884,4
2004-05-04 09:16:40,-52425008897.00925,118548182011.23372,486432178813.3372,56380185843.25831,116719106256.36176,486425324900.7264,503400111070.48975,4
2004-05-04 09:16:50,-103828864486.5234,16152390347.009365,18877016907.515533,-54932318181.405334,89575396713.07883,18870162994.90469,106758579648.39584,4
2004-05-04 09:17:00,-249984531894.05478,75960555182.06532,235988109609.62057,-104011327442.91075,239674519116.2002,235981255697.00974,352064460561.35187,4
2004-05-04 09:17:10,63735342117.38031,22233315630.05495,168319668589.0755,58216841087.052704,-34166305004.389202,168312814676.46466,181344259815.74942,4
2004-05-04 09:17:20,-16910137008.142029,17767165648.13833,90100865071.5159,2587221009.6263275,24391232248.190285,90094011158.90504,93373212271.17934,4
2004-05-04 09:17:30,-131743063694.40135,31492565742.417572,108980286657.64526,-61320899928.88002,120779715674.31902,108973432745.03441,173848214056.66956,4
2004-05-04 09:17:40,-16037629740.60254,29969225271.722954,139587623078.5511,12449927467.517357,31628534875.198364,139580769165.94025,143659862290.24994,4
2004-05-04 09:17:50,-244469859685.08365,54051843278.556564,109731463851.0009,-117133882876.86508,221284255232.11902,109724609938.39005,273361588665.22665,4
2004-05-04 09:18:00,-27846893090.290405,32757661598.181877,162030614104.13864,6926892379.053312,42432708208.71129,162023760191.5278,167631188716.6536,4
